,scores_,scores_avg,scores,avgs
44,0.0,0.008888889021343655,0.0,0.008888889021343655
45,0.0,0.008695652303488358,0.0,0.008695652303488358
46,0.0,0.008510638424690733,0.0,0.008510638424690733
47,0.20000000298023224,0.012500000186264515,0.20000000298023224,0.012500000186264515
48,0.20000000298023224,0.016326530855529164,0.20000000298023224,0.016326530855529164
49,0.0,0.01600000023841858,0.0,0.01600000023841858
50,0.0,0.015686274743547626,0.0,0.015686274743547626
51,0.0,0.015384615613864018,0.0,0.015384615613864018
52,0.0,0.015094339847564697,0.0,0.015094339847564697
53,0.0,0.014814815035572759,0.0,0.014814815035572759
54,0.0,0.014545454762198708,0.0,0.014545454762198708
55,0.0,0.014285714498588018,0.0,0.014285714498588018
56,0.0,0.01403508792843735,0.0,0.01403508792843735
57,0.0,0.01379310365380912,0.0,0.01379310365380912
58,0.0,0.013559322235947949,0.0,0.013559322235947949
59,0.0,0.013333333532015483,0.0,0.013333333532015483
60,0.0,0.01311475429378572,0.0,0.01311475429378572
61,0.10000000149011612,0.014516129248565244,0.10000000149011612,0.014516129248565244
62,0.0,0.014285714498588018,0.0,0.014285714498588018
63,0.0,0.01406250020954758,0.0,0.01406250020954758
64,0.0,0.013846154052477617,0.0,0.013846154052477617
65,0.0,0.013636363839561289,0.0,0.013636363839561289
66,0.0,0.013432836021060374,0.0,0.013432836021060374
67,0.0,0.01323529431486831,0.0,0.01323529431486831
68,0.0,0.013043478455232538,0.0,0.013043478455232538
69,0.0,0.012857143048729215,0.0,0.012857143048729215
70,0.0,0.012676056526916129,0.0,0.012676056526916129
71,0.0,0.012500000186264515,0.0,0.012500000186264515
72,0.0,0.012328767307000617,0.0,0.012328767307000617
73,0.0,0.0121621623433925,0.0,0.0121621623433925
74,0.0,0.012000000178813934,0.0,0.012000000178813934
75,0.10000000149011612,0.013157894932910016,0.10000000149011612,0.013157894932910016
76,0.0,0.012987013180534562,0.0,0.012987013180534562
77,0.30000000447034836,0.016666666915019352,0.30000000447034836,0.016666666915019352
78,0.0,0.016455696447740628,0.0,0.016455696447740628
79,0.0,0.016250000242143868,0.0,0.016250000242143868
80,0.0,0.016049382955203823,0.0,0.016049382955203823
81,0.0,0.015853658772823288,0.0,0.015853658772823288
82,0.0,0.01566265083580132,0.0,0.01566265083580132
83,0.0,0.015476190706803686,0.0,0.015476190706803686
84,0.10000000149011612,0.016470588480725006,0.10000000149011612,0.016470588480725006
85,0.10000000149011612,0.017441860725020252,0.10000000149011612,0.017441860725020252
86,0.0,0.0172413795672614,0.0,0.0172413795672614
87,0.0,0.01704545479945161,0.0,0.01704545479945161
88,0.0,0.016853932835412828,0.0,0.016853932835412828
89,0.0,0.016666666915019352,0.0,0.016666666915019352
90,0.0,0.01648351672914002,0.0,0.01648351672914002
91,0.20000000298023224,0.01847826114491276,0.20000000298023224,0.01847826114491276
92,0.0,0.018279570164859937,0.0,0.018279570164859937
93,0.10000000149011612,0.019148936455554152,0.10000000149011612,0.019148936455554152
94,0.0,0.01894736870339042,0.0,0.01894736870339042
95,0.10000000149011612,0.01979166696158548,0.10000000149011612,0.01979166696158548
96,0.0,0.019587629157857795,0.0,0.019587629157857795
97,0.0,0.01938775539094088,0.0,0.01938775539094088
98,0.20000000298023224,0.02121212152820645,0.20000000298023224,0.02121212152820645
99,0.0,0.021000000312924386,0.0,0.021000000312924386
100,0.20000000298023224,0.022000000327825547,0.20000000298023224,0.022772277567056146
101,0.0,0.022000000327825547,0.0,0.022549019943849714
102,0.0,0.022000000327825547,0.0,0.022330097420123016
103,0.0,0.022000000327825547,0.0,0.022115384944929525
104,0.0,0.022000000327825547,0.0,0.021904762231168294
105,0.0,0.021000000312924386,0.0,0.021698113530874252
106,0.0,0.021000000312924386,0.0,0.021495327423109074
107,0.0,0.021000000312924386,0.0,0.02129629661363584
108,0.0,0.021000000312924386,0.0,0.021100917745620833
109,0.0,0.021000000312924386,0.0,0.020909091220660644
110,0.0,0.021000000312924386,0.0,0.02072072102948352
111,0.0,0.021000000312924386,0.0,0.020535714591720274
112,0.0,0.021000000312924386,0.0,0.020353982604182926
113,0.10000000149011612,0.022000000327825547,0.10000000149011612,0.021052631892656024
114,0.0,0.022000000327825547,0.0,0.02086956552837206
115,0.0,0.022000000327825547,0.0,0.02068965548071368
116,0.10000000149011612,0.023000000342726708,0.10000000149011612,0.021367521685922247
117,0.10000000149011612,0.02400000035762787,0.10000000149011612,0.022033898633415417
118,0.0,0.02400000035762787,0.0,0.02184873982136991
119,0.0,0.023000000342726708,0.0,0.02166666698952516
120,0.0,0.023000000342726708,0.0,0.021487603625975363
121,0.0,0.023000000342726708,0.0,0.021311475727401795
122,0.0,0.023000000342726708,0.0,0.021138211697097717
123,0.20000000298023224,0.02500000037252903,0.20000000298023224,0.022580645497768156
124,0.0,0.02500000037252903,0.0,0.02240000033378601
125,0.0,0.02500000037252903,0.0,0.022222222553359136
126,0.0,0.02500000037252903,0.0,0.022047244423017726
127,0.0,0.02500000037252903,0.0,0.0218750003259629
128,0.0,0.02500000037252903,0.0,0.021705426680025203
129,0.4000000059604645,0.029000000432133674,0.4000000059604645,0.02461538498218243
130,0.0,0.029000000432133674,0.0,0.024427481280028366
131,0.0,0.028000000417232513,0.0,0.024242424603664513
132,0.0,0.028000000417232513,0.0,0.02406015073446403
133,0.0,0.028000000417232513,0.0,0.023880597370773998
134,0.0,0.028000000417232513,0.0,0.023703704056916415
135,0.0,0.028000000417232513,0.0,0.02352941211532144
136,0.0,0.028000000417232513,0.0,0.02335766458163296
137,0.0,0.028000000417232513,0.0,0.02318840614263562
138,0.10000000149011612,0.029000000432133674,0.10000000149011612,0.023741007548013178
139,0.0,0.029000000432133674,0.0,0.023571428922670227
140,0.0,0.029000000432133674,0.0,0.023404255667899516
141,0.30000000447034836,0.03200000047683716,0.30000000447034836,0.025352113053832257
142,0.10000000149011612,0.03300000049173832,0.10000000149011612,0.025874126259680396
143,0.0,0.03300000049173832,0.0,0.025694444827321503
144,0.0,0.03300000049173832,0.0,0.025517241759546873
145,0.20000000298023224,0.03500000052154064,0.20000000298023224,0.026712329165168004
146,0.20000000298023224,0.03700000055134296,0.20000000298023224,0.027891156878195652
147,0.10000000149011612,0.036000000536441805,0.10000000149011612,0.02837837880124917
148,0.0,0.03400000050663948,0.0,0.02818791988311998
149,0.0,0.03400000050663948,0.0,0.028000000417232513
150,0.20000000298023224,0.036000000536441805,0.20000000298023224,0.028666667093833288
151,0.0,0.036000000536441805,0.0,0.028666667093833288
152,0.20000000298023224,0.03800000056624413,0.20000000298023224,0.030000000447034835
153,0.10000000149011612,0.039000000581145285,0.10000000149011612,0.03066666712363561
154,0.20000000298023224,0.04100000061094761,0.20000000298023224,0.03200000047683716
155,0.0,0.04100000061094761,0.0,0.03133333380023638
156,0.0,0.04100000061094761,0.0,0.03133333380023638
157,0.0,0.04100000061094761,0.0,0.03133333380023638
158,0.0,0.04100000061094761,0.0,0.03133333380023638
159,0.0,0.04100000061094761,0.0,0.03133333380023638
160,0.0,0.04100000061094761,0.0,0.03133333380023638
161,0.0,0.04000000059604645,0.0,0.03133333380023638
162,0.0,0.04000000059604645,0.0,0.03133333380023638
163,0.10000000149011612,0.04100000061094761,0.10000000149011612,0.03200000047683716
164,0.0,0.04100000061094761,0.0,0.03200000047683716
165,0.0,0.04100000061094761,0.0,0.03200000047683716
166,0.0,0.04100000061094761,0.0,0.03200000047683716
167,0.0,0.04100000061094761,0.0,0.03200000047683716
168,0.0,0.04100000061094761,0.0,0.03200000047683716
169,0.0,0.04100000061094761,0.0,0.03133333380023638
170,0.10000000149011612,0.04200000062584877,0.10000000149011612,0.03200000047683716
171,0.0,0.04200000062584877,0.0,0.03200000047683716
172,0.0,0.04200000062584877,0.0,0.03200000047683716
173,0.0,0.04200000062584877,0.0,0.03200000047683716
174,0.10000000149011612,0.04300000064074993,0.10000000149011612,0.03266666715343793
175,0.20000000298023224,0.04400000065565109,0.20000000298023224,0.03400000050663948
176,0.0,0.04400000065565109,0.0,0.03400000050663948
177,0.0,0.04100000061094761,0.0,0.03400000050663948
178,0.0,0.04100000061094761,0.0,0.03400000050663948
179,0.0,0.04100000061094761,0.0,0.03400000050663948
180,0.20000000298023224,0.04300000064074993,0.20000000298023224,0.035333333859841026
181,0.20000000298023224,0.04500000067055225,0.20000000298023224,0.036000000536441805
182,0.0,0.04500000067055225,0.0,0.036000000536441805
183,0.10000000149011612,0.046000000685453415,0.10000000149011612,0.03666666721304258
184,0.0,0.04500000067055225,0.0,0.03666666721304258
185,0.0,0.04400000065565109,0.0,0.03666666721304258
186,0.0,0.04400000065565109,0.0,0.03666666721304258
187,0.0,0.04400000065565109,0.0,0.03666666721304258
188,0.20000000298023224,0.046000000685453415,0.20000000298023224,0.03800000056624413
189,0.0,0.046000000685453415,0.0,0.03800000056624413
190,0.10000000149011612,0.04700000070035457,0.10000000149011612,0.0386666672428449
191,0.0,0.04500000067055225,0.0,0.0386666672428449
192,0.20000000298023224,0.04700000070035457,0.20000000298023224,0.04000000059604645
193,0.10000000149011612,0.04700000070035457,0.10000000149011612,0.04066666727264722
194,0.10000000149011612,0.04800000071525574,0.10000000149011612,0.04133333394924799
195,0.0,0.04700000070035457,0.0,0.04133333394924799
196,0.0,0.04700000070035457,0.0,0.04133333394924799
197,0.20000000298023224,0.049000000730156895,0.20000000298023224,0.04133333394924799
198,0.0,0.04700000070035457,0.0,0.04000000059604645
199,0.0,0.04700000070035457,0.0,0.04000000059604645
200,0.30000000447034836,0.04800000071525574,0.30000000447034836,0.04200000062584877
201,0.10000000149011612,0.049000000730156895,0.10000000149011612,0.04266666730244954
202,0.0,0.049000000730156895,0.0,0.04266666730244954
203,0.0,0.049000000730156895,0.0,0.04266666730244954
204,0.0,0.049000000730156895,0.0,0.04266666730244954
205,0.10000000149011612,0.05000000074505806,0.10000000149011612,0.04333333397905032
206,0.0,0.05000000074505806,0.0,0.04333333397905032
207,0.0,0.05000000074505806,0.0,0.04333333397905032
208,0.0,0.05000000074505806,0.0,0.04333333397905032
209,0.0,0.05000000074505806,0.0,0.04333333397905032
210,0.6000000089406967,0.056000000834465026,0.6000000089406967,0.047333334038654966
211,0.0,0.056000000834465026,0.0,0.04666666736205419
212,0.0,0.056000000834465026,0.0,0.04666666736205419
213,0.0,0.05500000081956387,0.0,0.04666666736205419
214,0.0,0.05500000081956387,0.0,0.04666666736205419
215,0.0,0.05500000081956387,0.0,0.04666666736205419
216,0.0,0.054000000804662704,0.0,0.04666666736205419
217,0.0,0.053000000789761546,0.0,0.04666666736205419
218,0.0,0.053000000789761546,0.0,0.04666666736205419
219,0.0,0.053000000789761546,0.0,0.04666666736205419
220,0.0,0.053000000789761546,0.0,0.04666666736205419
221,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.047333334038654966
222,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.04800000071525574
223,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.04866666739185651
224,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.04933333406845729
225,0.20000000298023224,0.05700000084936619,0.20000000298023224,0.05000000074505806
226,0.0,0.05700000084936619,0.0,0.05000000074505806
227,0.0,0.05700000084936619,0.0,0.04800000071525574
228,0.0,0.05700000084936619,0.0,0.04800000071525574
229,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.04866666739185651
230,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.04933333406845729
231,0.10000000149011612,0.056000000834465026,0.10000000149011612,0.05000000074505806
232,0.10000000149011612,0.05700000084936619,0.10000000149011612,0.05066666742165883
233,0.0,0.05700000084936619,0.0,0.05066666742165883
234,0.10000000149011612,0.05800000086426735,0.10000000149011612,0.05066666742165883
235,0.10000000149011612,0.05900000087916851,0.10000000149011612,0.05066666742165883
236,0.0,0.05900000087916851,0.0,0.05066666742165883
237,0.10000000149011612,0.06000000089406967,0.10000000149011612,0.05133333409825961
238,0.0,0.05900000087916851,0.0,0.05133333409825961
239,0.10000000149011612,0.06000000089406967,0.10000000149011612,0.05200000077486038
240,0.10000000149011612,0.061000000908970835,0.10000000149011612,0.052666667451461154
241,0.20000000298023224,0.06000000089406967,0.20000000298023224,0.052666667451461154
242,0.0,0.05900000087916851,0.0,0.052666667451461154
243,0.20000000298023224,0.061000000908970835,0.20000000298023224,0.05333333412806193
244,0.4000000059604645,0.06500000096857547,0.4000000059604645,0.056000000834465026
245,0.30000000447034836,0.06600000098347664,0.30000000447034836,0.057333334187666576
246,0.20000000298023224,0.06600000098347664,0.20000000298023224,0.05866666754086813
247,0.10000000149011612,0.06600000098347664,0.10000000149011612,0.0593333342174689
248,0.20000000298023224,0.06800000101327897,0.20000000298023224,0.0593333342174689
249,0.10000000149011612,0.06900000102818012,0.10000000149011612,0.06000000089406967
250,0.10000000149011612,0.06800000101327897,0.10000000149011612,0.0593333342174689
251,0.10000000149011612,0.06900000102818012,0.10000000149011612,0.06000000089406967
252,0.0,0.0670000009983778,0.0,0.06000000089406967
253,0.20000000298023224,0.06800000101327897,0.20000000298023224,0.06133333424727122
254,0.10000000149011612,0.0670000009983778,0.10000000149011612,0.06200000092387199
255,0.0,0.0670000009983778,0.0,0.06200000092387199
256,0.0,0.0670000009983778,0.0,0.06200000092387199
257,0.0,0.0670000009983778,0.0,0.06200000092387199
258,0.0,0.0670000009983778,0.0,0.06200000092387199
259,0.20000000298023224,0.06900000102818012,0.20000000298023224,0.06333333427707354
260,0.4000000059604645,0.07300000108778476,0.4000000059604645,0.06600000098347664
261,0.0,0.07300000108778476,0.0,0.06600000098347664
262,0.0,0.07300000108778476,0.0,0.06600000098347664
263,0.20000000298023224,0.07400000110268593,0.20000000298023224,0.06666666766007741
264,0.0,0.07400000110268593,0.0,0.06666666766007741
265,0.0,0.07400000110268593,0.0,0.06666666766007741
266,0.0,0.07400000110268593,0.0,0.06600000098347664
267,0.0,0.07400000110268593,0.0,0.06533333430687586
268,0.20000000298023224,0.07600000113248825,0.20000000298023224,0.06666666766007741
269,0.10000000149011612,0.07700000114738942,0.10000000149011612,0.0673333343366782
270,0.0,0.07600000113248825,0.0,0.0673333343366782
271,0.0,0.07600000113248825,0.0,0.0673333343366782
272,0.20000000298023224,0.07800000116229057,0.20000000298023224,0.06866666768987974
273,0.0,0.07800000116229057,0.0,0.0673333343366782
274,0.0,0.07700000114738942,0.0,0.0673333343366782
275,0.10000000149011612,0.07600000113248825,0.10000000149011612,0.06800000101327897
276,0.0,0.07600000113248825,0.0,0.06800000101327897
277,0.0,0.07600000113248825,0.0,0.06800000101327897
278,0.0,0.07600000113248825,0.0,0.06800000101327897
279,0.10000000149011612,0.07700000114738942,0.10000000149011612,0.06600000098347664
280,0.0,0.07500000111758709,0.0,0.06600000098347664
281,0.0,0.07300000108778476,0.0,0.06600000098347664
282,0.10000000149011612,0.07400000110268593,0.10000000149011612,0.06666666766007741
283,0.0,0.07300000108778476,0.0,0.06666666766007741
284,0.0,0.07300000108778476,0.0,0.06666666766007741
285,0.0,0.07300000108778476,0.0,0.06666666766007741
286,0.10000000149011612,0.07400000110268593,0.10000000149011612,0.0673333343366782
287,0.0,0.07400000110268593,0.0,0.0673333343366782
288,0.0,0.07200000107288361,0.0,0.06666666766007741
289,0.0,0.07200000107288361,0.0,0.06666666766007741
290,0.0,0.07100000105798245,0.0,0.06666666766007741
291,0.10000000149011612,0.07200000107288361,0.10000000149011612,0.06533333430687586
292,0.30000000447034836,0.07300000108778476,0.30000000447034836,0.06666666766007741
293,0.10000000149011612,0.07300000108778476,0.10000000149011612,0.0673333343366782
294,0.0,0.07200000107288361,0.0,0.0673333343366782
295,0.0,0.07200000107288361,0.0,0.06600000098347664
296,0.0,0.07200000107288361,0.0,0.0646666676302751
297,0.10000000149011612,0.07100000105798245,0.10000000149011612,0.0646666676302751
298,0.20000000298023224,0.07300000108778476,0.20000000298023224,0.06600000098347664
299,0.0,0.07300000108778476,0.0,0.06600000098347664
300,0.10000000149011612,0.07100000105798245,0.10000000149011612,0.06533333430687586
301,0.0,0.07000000104308128,0.0,0.06533333430687586
302,0.0,0.07000000104308128,0.0,0.06400000095367432
303,0.20000000298023224,0.07200000107288361,0.20000000298023224,0.0646666676302751
304,0.10000000149011612,0.07300000108778476,0.10000000149011612,0.06400000095367432
305,0.0,0.07200000107288361,0.0,0.06400000095367432
306,0.10000000149011612,0.07300000108778476,0.10000000149011612,0.0646666676302751
307,0.20000000298023224,0.07500000111758709,0.20000000298023224,0.06600000098347664
308,0.10000000149011612,0.07600000113248825,0.10000000149011612,0.06666666766007741
309,0.0,0.07600000113248825,0.0,0.06666666766007741
310,0.0,0.07000000104308128,0.0,0.06666666766007741
311,0.0,0.07000000104308128,0.0,0.06666666766007741
312,0.0,0.07000000104308128,0.0,0.06666666766007741
313,0.10000000149011612,0.07100000105798245,0.10000000149011612,0.06666666766007741
314,0.10000000149011612,0.07200000107288361,0.10000000149011612,0.0673333343366782
315,0.0,0.07200000107288361,0.0,0.0673333343366782
316,0.0,0.07200000107288361,0.0,0.0673333343366782
317,0.0,0.07200000107288361,0.0,0.0673333343366782
318,0.0,0.07200000107288361,0.0,0.0673333343366782
319,0.0,0.07200000107288361,0.0,0.0673333343366782
320,0.10000000149011612,0.07300000108778476,0.10000000149011612,0.0673333343366782
321,0.0,0.07200000107288361,0.0,0.0673333343366782
322,0.0,0.07100000105798245,0.0,0.0673333343366782
323,0.0,0.07000000104308128,0.0,0.0673333343366782
324,0.0,0.06900000102818012,0.0,0.06666666766007741
325,0.0,0.0670000009983778,0.0,0.06533333430687586
326,0.0,0.0670000009983778,0.0,0.06533333430687586
327,0.0,0.0670000009983778,0.0,0.06533333430687586
328,0.10000000149011612,0.06800000101327897,0.10000000149011612,0.06600000098347664
329,0.0,0.0670000009983778,0.0,0.06600000098347664
330,0.20000000298023224,0.06800000101327897,0.20000000298023224,0.06600000098347664
331,0.10000000149011612,0.06800000101327897,0.10000000149011612,0.06533333430687586
332,0.0,0.0670000009983778,0.0,0.06533333430687586
333,0.0,0.0670000009983778,0.0,0.0646666676302751
334,0.0,0.06600000098347664,0.0,0.0646666676302751
335,0.0,0.06500000096857547,0.0,0.0646666676302751
336,0.0,0.06500000096857547,0.0,0.0646666676302751
337,0.10000000149011612,0.06500000096857547,0.10000000149011612,0.06533333430687586
338,0.10000000149011612,0.06600000098347664,0.10000000149011612,0.0646666676302751
339,0.0,0.06500000096857547,0.0,0.0646666676302751
340,0.10000000149011612,0.06500000096857547,0.10000000149011612,0.0646666676302751
341,0.0,0.06300000093877316,0.0,0.0646666676302751
342,0.10000000149011612,0.06400000095367432,0.10000000149011612,0.06400000095367432
343,0.10000000149011612,0.06300000093877316,0.10000000149011612,0.06400000095367432
344,0.10000000149011612,0.06000000089406967,0.10000000149011612,0.06400000095367432
345,0.0,0.05700000084936619,0.0,0.06400000095367432
346,0.20000000298023224,0.05700000084936619,0.20000000298023224,0.06533333430687586
347,0.0,0.056000000834465026,0.0,0.06400000095367432
348,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.0646666676302751
349,0.0,0.054000000804662704,0.0,0.0646666676302751
350,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.06333333427707354
351,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.06333333427707354
352,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.06400000095367432
353,0.0,0.053000000789761546,0.0,0.06400000095367432
354,0.10000000149011612,0.053000000789761546,0.10000000149011612,0.0646666676302751
355,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.0646666676302751
356,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.06533333430687586
357,0.0,0.05500000081956387,0.0,0.06533333430687586
358,0.0,0.05500000081956387,0.0,0.06533333430687586
359,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.06600000098347664
360,0.0,0.05000000074505806,0.0,0.06200000092387199
361,0.0,0.05000000074505806,0.0,0.06200000092387199
362,0.30000000447034836,0.053000000789761546,0.30000000447034836,0.06400000095367432
363,0.10000000149011612,0.05200000077486038,0.10000000149011612,0.0646666676302751
364,0.0,0.05200000077486038,0.0,0.0646666676302751
365,0.0,0.05200000077486038,0.0,0.0646666676302751
366,0.10000000149011612,0.053000000789761546,0.10000000149011612,0.06533333430687586
367,0.0,0.053000000789761546,0.0,0.06533333430687586
368,0.10000000149011612,0.05200000077486038,0.10000000149011612,0.06600000098347664
369,0.0,0.051000000759959224,0.0,0.06600000098347664
370,0.0,0.051000000759959224,0.0,0.06600000098347664
371,0.10000000149011612,0.05200000077486038,0.10000000149011612,0.06600000098347664
372,0.10000000149011612,0.051000000759959224,0.10000000149011612,0.06600000098347664
373,0.10000000149011612,0.05200000077486038,0.10000000149011612,0.06600000098347664
374,0.10000000149011612,0.053000000789761546,0.10000000149011612,0.06600000098347664
375,0.0,0.05200000077486038,0.0,0.0646666676302751
376,0.20000000298023224,0.054000000804662704,0.20000000298023224,0.06600000098347664
377,0.0,0.054000000804662704,0.0,0.06600000098347664
378,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.06666666766007741
379,0.0,0.054000000804662704,0.0,0.06600000098347664
380,0.0,0.054000000804662704,0.0,0.06533333430687586
381,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.06533333430687586
382,0.0,0.054000000804662704,0.0,0.0646666676302751
383,0.0,0.054000000804662704,0.0,0.0646666676302751
384,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.0646666676302751
385,0.20000000298023224,0.05700000084936619,0.20000000298023224,0.06533333430687586
386,0.0,0.056000000834465026,0.0,0.06533333430687586
387,0.0,0.056000000834465026,0.0,0.0646666676302751
388,0.10000000149011612,0.05700000084936619,0.10000000149011612,0.06533333430687586
389,0.0,0.05700000084936619,0.0,0.0646666676302751
390,0.0,0.05700000084936619,0.0,0.06400000095367432
391,0.10000000149011612,0.05700000084936619,0.10000000149011612,0.06333333427707354
392,0.0,0.054000000804662704,0.0,0.06333333427707354
393,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.06266666760047276
394,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.06066666757067045
395,0.0,0.05500000081956387,0.0,0.05866666754086813
396,0.0,0.05500000081956387,0.0,0.057333334187666576
397,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.057333334187666576
398,0.10000000149011612,0.054000000804662704,0.10000000149011612,0.0566666675110658
399,0.10000000149011612,0.05500000081956387,0.10000000149011612,0.0566666675110658
400,0.0,0.054000000804662704,0.0,0.056000000834465026
401,0.20000000298023224,0.056000000834465026,0.20000000298023224,0.0566666675110658
402,0.10000000149011612,0.05700000084936619,0.10000000149011612,0.057333334187666576
403,0.10000000149011612,0.056000000834465026,0.10000000149011612,0.0566666675110658
404,0.10000000149011612,0.056000000834465026,0.10000000149011612,0.0566666675110658
405,0.20000000298023224,0.05800000086426735,0.20000000298023224,0.05800000086426735
406,0.10000000149011612,0.05800000086426735,0.10000000149011612,0.05866666754086813
407,0.10000000149011612,0.05700000084936619,0.10000000149011612,0.0593333342174689
408,0.30000000447034836,0.05900000087916851,0.30000000447034836,0.06133333424727122
409,0.20000000298023224,0.061000000908970835,0.20000000298023224,0.06133333424727122
410,0.10000000149011612,0.06200000092387199,0.10000000149011612,0.0593333342174689
411,0.10000000149011612,0.06300000093877316,0.10000000149011612,0.06000000089406967
412,0.10000000149011612,0.06400000095367432,0.10000000149011612,0.06066666757067045
413,0.0,0.06300000093877316,0.0,0.0593333342174689
414,0.10000000149011612,0.06300000093877316,0.10000000149011612,0.06000000089406967
415,0.20000000298023224,0.06500000096857547,0.20000000298023224,0.06133333424727122
416,0.0,0.06500000096857547,0.0,0.06133333424727122
417,0.30000000447034836,0.06800000101327897,0.30000000447034836,0.06333333427707354
418,0.0,0.06800000101327897,0.0,0.06200000092387199
419,0.10000000149011612,0.06900000102818012,0.10000000149011612,0.06200000092387199
420,0.10000000149011612,0.06900000102818012,0.10000000149011612,0.06266666760047276
421,0.10000000149011612,0.07000000104308128,0.10000000149011612,0.06333333427707354
422,0.10000000149011612,0.07100000105798245,0.10000000149011612,0.06266666760047276
423,0.10000000149011612,0.07200000107288361,0.10000000149011612,0.06333333427707354
424,0.10000000149011612,0.07300000108778476,0.10000000149011612,0.06400000095367432
425,0.10000000149011612,0.07400000110268593,0.10000000149011612,0.06400000095367432
426,0.30000000447034836,0.07700000114738942,0.30000000447034836,0.06600000098347664
427,0.0,0.07700000114738942,0.0,0.06600000098347664
428,0.10000000149011612,0.07700000114738942,0.10000000149011612,0.06666666766007741
429,0.0,0.07700000114738942,0.0,0.06600000098347664
430,0.20000000298023224,0.07700000114738942,0.20000000298023224,0.0673333343366782
431,0.0,0.07600000113248825,0.0,0.0673333343366782
432,0.10000000149011612,0.07700000114738942,0.10000000149011612,0.0673333343366782
433,0.10000000149011612,0.07800000116229057,0.10000000149011612,0.06800000101327897
434,0.0,0.07800000116229057,0.0,0.06800000101327897
435,0.30000000447034836,0.08100000120699406,0.30000000447034836,0.07000000104308128
436,0.5000000074505806,0.08600000128149986,0.5000000074505806,0.07266666774948438
437,0.10000000149011612,0.08600000128149986,0.10000000149011612,0.07333333442608515
438,0.0,0.08500000126659871,0.0,0.07333333442608515
